YNDX,D,20160105,000000,1133.9000000
YNDX,D,20160106,000000,1112.0000000
YNDX,D,20160111,000000,987.0000000
YNDX,D,20160112,000000,999.0000000
YNDX,D,20160113,000000,1006.0000000
YNDX,D,20160114,000000,1009.0000000
YNDX,D,20160115,000000,954.0000000
YNDX,D,20160118,000000,963.0000000
YNDX,D,20160119,000000,954.0000000
YNDX,D,20160120,000000,912.5000000
YNDX,D,20160121,000000,1020.0000000
YNDX,D,20160122,000000,1020.0000000
YNDX,D,20160125,000000,1002.1000000
YNDX,D,20160126,000000,1012.0000000
YNDX,D,20160127,000000,1049.9000000
YNDX,D,20160128,000000,1017.4000000
YNDX,D,20160129,000000,1007.0000000
YNDX,D,20160201,000000,1013.0000000
YNDX,D,20160202,000000,1012.0000000
YNDX,D,20160203,000000,1012.5000000
YNDX,D,20160204,000000,1054.0000000
YNDX,D,20160205,000000,1023.0000000
YNDX,D,20160208,000000,986.0000000
YNDX,D,20160209,000000,992.0000000
YNDX,D,20160210,000000,998.0000000
YNDX,D,20160211,000000,1007.0000000
YNDX,D,20160212,000000,989.0000000
YNDX,D,20160215,000000,1008.0000000
YNDX,D,20160216,000000,1072.0000000
YNDX,D,20160217,000000,1044.0000000
YNDX,D,20160218,000000,1014.0000000
YNDX,D,20160219,000000,989.0000000
YNDX,D,20160220,000000,987.5000000
YNDX,D,20160222,000000,1002.5000000
YNDX,D,20160224,000000,974.5000000
YNDX,D,20160225,000000,982.0000000
YNDX,D,20160226,000000,983.5000000
YNDX,D,20160229,000000,978.0000000
YNDX,D,20160301,000000,989.5000000
YNDX,D,20160302,000000,1003.0000000
YNDX,D,20160303,000000,1018.0000000
YNDX,D,20160304,000000,999.0000000
YNDX,D,20160307,000000,1020.0000000
YNDX,D,20160309,000000,994.0000000
YNDX,D,20160310,000000,978.5000000
YNDX,D,20160311,000000,979.0000000
YNDX,D,20160314,000000,1023.0000000
YNDX,D,20160315,000000,1004.0000000
YNDX,D,20160316,000000,1021.0000000
YNDX,D,20160317,000000,1032.0000000
YNDX,D,20160318,000000,1034.5000000
YNDX,D,20160321,000000,1022.0000000
YNDX,D,20160322,000000,1023.5000000
YNDX,D,20160323,000000,1020.5000000
YNDX,D,20160324,000000,1028.0000000
YNDX,D,20160325,000000,1032.5000000
YNDX,D,20160328,000000,1013.0000000
YNDX,D,20160329,000000,1036.0000000
YNDX,D,20160330,000000,1041.5000000
YNDX,D,20160331,000000,1022.0000000
YNDX,D,20160401,000000,1028.0000000
YNDX,D,20160404,000000,1033.0000000
YNDX,D,20160405,000000,1039.0000000
YNDX,D,20160406,000000,1041.0000000
YNDX,D,20160407,000000,1060.0000000
YNDX,D,20160408,000000,1018.0000000
YNDX,D,20160411,000000,1045.0000000
YNDX,D,20160412,000000,1088.5000000
YNDX,D,20160413,000000,1127.0000000
YNDX,D,20160414,000000,1109.5000000
YNDX,D,20160415,000000,1109.0000000
YNDX,D,20160418,000000,1130.0000000
YNDX,D,20160419,000000,1148.0000000
YNDX,D,20160420,000000,1186.0000000
YNDX,D,20160421,000000,1200.0000000
YNDX,D,20160422,000000,1196.0000000
YNDX,D,20160425,000000,1176.5000000
YNDX,D,20160426,000000,1173.0000000
YNDX,D,20160427,000000,1194.0000000
YNDX,D,20160428,000000,1300.0000000
YNDX,D,20160429,000000,1301.0000000
YNDX,D,20160504,000000,1337.5000000
YNDX,D,20160505,000000,1316.5000000
YNDX,D,20160506,000000,1291.0000000
YNDX,D,20160510,000000,1291.5000000
YNDX,D,20160511,000000,1286.0000000
YNDX,D,20160512,000000,1277.0000000
YNDX,D,20160513,000000,1276.5000000
YNDX,D,20160516,000000,1297.0000000
YNDX,D,20160517,000000,1278.5000000
YNDX,D,20160518,000000,1267.5000000
YNDX,D,20160519,000000,1261.0000000
YNDX,D,20160520,000000,1278.0000000
YNDX,D,20160523,000000,1288.0000000
YNDX,D,20160524,000000,1289.5000000
YNDX,D,20160525,000000,1305.0000000
YNDX,D,20160526,000000,1303.5000000
YNDX,D,20160527,000000,1311.0000000
YNDX,D,20160530,000000,1317.5000000
YNDX,D,20160531,000000,1357.0000000
YNDX,D,20160601,000000,1369.5000000
YNDX,D,20160602,000000,1371.0000000
YNDX,D,20160603,000000,1370.0000000
YNDX,D,20160606,000000,1399.0000000
YNDX,D,20160607,000000,1413.0000000
YNDX,D,20160608,000000,1450.0000000
YNDX,D,20160609,000000,1464.0000000
YNDX,D,20160610,000000,1430.0000000
YNDX,D,20160614,000000,1375.5000000
YNDX,D,20160615,000000,1408.5000000
YNDX,D,20160616,000000,1380.0000000
YNDX,D,20160617,000000,1406.0000000
YNDX,D,20160620,000000,1418.5000000
YNDX,D,20160621,000000,1377.0000000
YNDX,D,20160622,000000,1407.0000000
YNDX,D,20160623,000000,1428.0000000
YNDX,D,20160624,000000,1379.5000000
YNDX,D,20160627,000000,1291.0000000
YNDX,D,20160628,000000,1336.0000000
YNDX,D,20160629,000000,1372.5000000
YNDX,D,20160630,000000,1399.0000000
YNDX,D,20160701,000000,1403.0000000
YNDX,D,20160704,000000,1390.0000000
YNDX,D,20160705,000000,1383.0000000
YNDX,D,20160706,000000,1373.5000000
YNDX,D,20160707,000000,1390.0000000
YNDX,D,20160708,000000,1413.0000000
YNDX,D,20160711,000000,1407.0000000
YNDX,D,20160712,000000,1473.0000000
YNDX,D,20160713,000000,1403.0000000
YNDX,D,20160714,000000,1391.0000000
YNDX,D,20160715,000000,1373.5000000
YNDX,D,20160718,000000,1354.0000000
YNDX,D,20160719,000000,1345.5000000
YNDX,D,20160720,000000,1360.0000000
YNDX,D,20160721,000000,1376.0000000
YNDX,D,20160722,000000,1387.5000000
YNDX,D,20160725,000000,1377.5000000
YNDX,D,20160726,000000,1404.0000000
YNDX,D,20160727,000000,1419.0000000
YNDX,D,20160728,000000,1485.5000000
YNDX,D,20160729,000000,1442.0000000
YNDX,D,20160801,000000,1438.5000000
YNDX,D,20160802,000000,1416.0000000
YNDX,D,20160803,000000,1409.0000000
YNDX,D,20160804,000000,1417.0000000
YNDX,D,20160805,000000,1429.0000000
YNDX,D,20160808,000000,1420.0000000
YNDX,D,20160809,000000,1447.0000000
YNDX,D,20160810,000000,1447.0000000
YNDX,D,20160811,000000,1485.0000000
YNDX,D,20160812,000000,1506.0000000
YNDX,D,20160815,000000,1498.0000000
YNDX,D,20160816,000000,1491.0000000
YNDX,D,20160817,000000,1459.0000000
YNDX,D,20160818,000000,1451.0000000
YNDX,D,20160819,000000,1445.5000000
YNDX,D,20160822,000000,1441.0000000
YNDX,D,20160823,000000,1449.0000000
YNDX,D,20160824,000000,1453.0000000
YNDX,D,20160825,000000,1444.5000000
YNDX,D,20160826,000000,1447.0000000
YNDX,D,20160829,000000,1442.0000000
YNDX,D,20160830,000000,1437.5000000
YNDX,D,20160831,000000,1428.0000000
YNDX,D,20160901,000000,1464.0000000
YNDX,D,20160902,000000,1463.0000000
YNDX,D,20160905,000000,1455.5000000
YNDX,D,20160906,000000,1441.0000000
YNDX,D,20160907,000000,1418.0000000
YNDX,D,20160908,000000,1409.0000000
YNDX,D,20160909,000000,1370.0000000
YNDX,D,20160912,000000,1350.0000000
YNDX,D,20160913,000000,1326.0000000
YNDX,D,20160914,000000,1321.5000000
YNDX,D,20160915,000000,1319.5000000
YNDX,D,20160916,000000,1335.0000000
YNDX,D,20160919,000000,1341.0000000
YNDX,D,20160920,000000,1341.0000000
YNDX,D,20160921,000000,1348.5000000
YNDX,D,20160922,000000,1401.0000000
YNDX,D,20160923,000000,1398.5000000
YNDX,D,20160926,000000,1370.0000000
YNDX,D,20160927,000000,1353.0000000
YNDX,D,20160928,000000,1355.0000000
YNDX,D,20160929,000000,1353.0000000
YNDX,D,20160930,000000,1341.0000000
YNDX,D,20161003,000000,1356.0000000
YNDX,D,20161004,000000,1346.0000000
YNDX,D,20161005,000000,1371.0000000
YNDX,D,20161006,000000,1376.5000000
YNDX,D,20161007,000000,1367.0000000
YNDX,D,20161010,000000,1352.5000000
YNDX,D,20161011,000000,1350.5000000
YNDX,D,20161012,000000,1290.0000000
YNDX,D,20161013,000000,1231.0000000
YNDX,D,20161014,000000,1212.0000000
YNDX,D,20161017,000000,1186.0000000
YNDX,D,20161018,000000,1228.5000000
YNDX,D,20161019,000000,1238.5000000
YNDX,D,20161020,000000,1234.0000000
YNDX,D,20161021,000000,1213.5000000
YNDX,D,20161024,000000,1221.0000000
YNDX,D,20161025,000000,1222.5000000
YNDX,D,20161026,000000,1194.5000000
YNDX,D,20161027,000000,1261.0000000
YNDX,D,20161028,000000,1270.0000000
YNDX,D,20161031,000000,1256.0000000
YNDX,D,20161101,000000,1243.5000000
YNDX,D,20161102,000000,1212.0000000
YNDX,D,20161103,000000,1190.0000000
YNDX,D,20161107,000000,1196.0000000
YNDX,D,20161108,000000,1197.0000000
YNDX,D,20161109,000000,1234.0000000
YNDX,D,20161110,000000,1240.5000000
YNDX,D,20161111,000000,1225.0000000
YNDX,D,20161114,000000,1195.0000000
YNDX,D,20161115,000000,1170.0000000
YNDX,D,20161116,000000,1164.0000000
YNDX,D,20161117,000000,1150.0000000
YNDX,D,20161118,000000,1203.5000000
YNDX,D,20161121,000000,1201.0000000
YNDX,D,20161122,000000,1177.0000000
YNDX,D,20161123,000000,1228.0000000
YNDX,D,20161124,000000,1228.5000000
YNDX,D,20161125,000000,1221.5000000
YNDX,D,20161128,000000,1213.0000000
YNDX,D,20161129,000000,1215.0000000
YNDX,D,20161130,000000,1201.5000000
YNDX,D,20161201,000000,1217.0000000
YNDX,D,20161202,000000,1197.5000000
YNDX,D,20161205,000000,1199.0000000
YNDX,D,20161206,000000,1231.0000000
YNDX,D,20161207,000000,1243.0000000
YNDX,D,20161208,000000,1252.0000000
YNDX,D,20161209,000000,1248.0000000
YNDX,D,20161212,000000,1239.0000000
YNDX,D,20161213,000000,1277.0000000
YNDX,D,20161214,000000,1282.5000000
YNDX,D,20161215,000000,1292.0000000
YNDX,D,20161216,000000,1263.0000000
YNDX,D,20161219,000000,1255.0000000
YNDX,D,20161220,000000,1267.0000000
YNDX,D,20161221,000000,1245.0000000
YNDX,D,20161222,000000,1246.0000000
YNDX,D,20161223,000000,1252.0000000
YNDX,D,20161226,000000,1245.0000000
YNDX,D,20161227,000000,1237.0000000
YNDX,D,20161228,000000,1228.0000000
YNDX,D,20161229,000000,1241.0000000
YNDX,D,20161230,000000,1247.5000000
YNDX,D,20170103,000000,1241.0000000
YNDX,D,20170104,000000,1239.0000000
YNDX,D,20170105,000000,1252.0000000
